"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
7065,2005,"CA","USF U.S. Forest Service","PNF","NUGGET","00000000",2005-03-15 08:00:00,2005-03-16 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",17.67499,NA,NA,NA,"00000002",NA,"2000-2009",122049.2890625,1531.84655464035,-120.212165818082,40.0043346619767,-1.91464843749998
6961,2005,"CA","CDF CAL FIRE (State)","BDU","RIVER","00003173",2005-03-30 08:00:00,2005-03-31 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",86.45296,NA,NA,NA,"00000017",NA,"2000-2009",555268.07421875,3291.07689472634,-118.354472908673,37.3938998675481,-3.05576171874998
6902,2005,"CA","CDF CAL FIRE (State)","BDU","WARM SPRINGS","00003456",2005-04-07 07:00:00,2005-04-07 07:00:00,"Arson","Hand-drawn","Suppression (Wildfire)",249.2337,NA,NA,NA,"00000020",NA,"2000-2009",1599110.69921875,5793.7192448532,-118.335885706009,37.3546190191946,4.88955078125002
7078,2005,"CA","CDF CAL FIRE (State)","RRU","SLOPE","00030196",2005-04-09 07:00:00,2005-04-09 07:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",12.99544,NA,NA,NA,"00000474",NA,"2000-2009",76438.703125,1291.44599991192,-117.157946263958,33.8471368759992,8.91811523437502
7057,2005,"CA","CDF CAL FIRE (State)","RRU","KNOLL","00033134",2005-04-20 07:00:00,2005-04-20 07:00:00,"Equipment Use","Hand-drawn","Suppression (Wildfire)",19.57455,NA,NA,NA,"00000532",NA,"2000-2009",115203.35546875,1441.89353749122,-117.454546106585,33.8720297990395,10.65712890625
7052,2005,"CA","CDF CAL FIRE (State)","RRU","INDIAN","00037367",2005-05-04 07:00:00,2005-05-04 07:00:00,"Arson","Hand-drawn","Suppression (Wildfire)",20.01006,NA,NA,NA,"00000607",NA,"2000-2009",117963.20703125,2725.22014047484,-116.886970475572,33.9438579375903,11.81728515625
7121,2005,"CA","CDF CAL FIRE (State)","MVU","BORDER#1","00003106",2005-05-04 07:00:00,2005-05-04 07:00:00,"Illegal Alien Campfire","Unknown","Suppression (Wildfire)",0.4661476,NA,NA,NA,"00000183",NA,"2000-2009",2662.640625,216.314023332571,-116.92673890612,32.5515699986747,13.96328125
7058,2005,"CA","CDF CAL FIRE (State)","SLU","LAKE","00003656",2005-05-14 07:00:00,2005-05-14 07:00:00,"Equipment Use","GPS Ground","Suppression (Wildfire)",19.51171,NA,NA,NA,"00000114",NA,"2000-2009",120163.4140625,1423.72430211361,-120.863723026611,35.7578774584108,16.82607421875
7019,2005,"CA","CDF CAL FIRE (State)","MVU","BORDER#6","00003439",2005-05-15 07:00:00,2005-05-15 07:00:00,"Illegal Alien Campfire","GPS Ground","Suppression (Wildfire)",34.67287,NA,NA,NA,"00000215",NA,"2000-2009",198369.421875,2156.1423430595,-116.892301155748,32.6239544250313,15.974755859375
6865,2005,"CA","CDF CAL FIRE (State)","FKU","APRICOT","00005337",2005-05-17 07:00:00,2005-05-18 07:00:00,"Campfire","GPS Ground","Suppression (Wildfire)",667.1227,NA,NA,NA,"00005337",NA,"2000-2009",4201922.63671875,9225.77330121428,-120.690293598813,36.645698630843,11.926171875
