"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
5635,2009,"CA","CDF CAL FIRE (State)","SHU","JERUSALEM",NA,2009-01-07 08:00:00,NA,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",29.67412,NA,NA,NA,"EQ9U",NA,"2000-2009",207709.33984375,1957.26118475775,-122.745317961408,40.4680914989082,3.98793945312502
5690,2009,"CA","CDF CAL FIRE (State)","SHU","EAST FORK",NA,2009-01-07 08:00:00,NA,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",7.518456,NA,NA,NA,"EQ9T",NA,"2000-2009",52619.9765625,1164.1533107775,-122.727693347531,40.4637162067475,4.07460937500002
5639,2009,"CA","CDF CAL FIRE (State)","HUU","LITTLE","00000225",2009-01-13 08:00:00,2009-01-13 08:00:00,"Escaped Prescribed Burn","Other Imagery","Suppression (Wildfire)",28.92981,NA,NA,NA,"",NA,"2000-2009",205933.4375,2069.10845527032,-123.936348982093,41.0315046040122,7.81826171875002
5630,2009,"CA","CDF CAL FIRE (State)","HUU","RIVER","00000249",2009-01-14 08:00:00,2009-01-14 08:00:00,"Debris","Other Imagery","Suppression (Wildfire)",33.31531,NA,NA,NA,"",NA,"2000-2009",237095.578125,2065.85092077876,-123.932386600498,41.02371788773,7.33999023437502
5562,2009,"CA","CDF CAL FIRE (State)","HUU","RANCH","00000288",2009-01-15 08:00:00,2009-01-16 08:00:00,"Escaped Prescribed Burn","GPS Ground","Suppression (Wildfire)",124.5351,NA,NA,NA,"",NA,"2000-2009",871676.984375,5074.82066541041,-124.388934093894,40.4669766751309,8.76064453125002
5647,2009,"CA","CDF CAL FIRE (State)","HUU","VALLEY","000289",2009-01-16 08:00:00,2009-01-16 08:00:00,"Debris","Other Imagery","Suppression (Wildfire)",24.98003,NA,NA,NA,"",NA,"2000-2009",177791.65234375,2212.26629262879,-123.931967994134,41.0267106664331,7.24599609375002
5501,2009,"CA","CDF CAL FIRE (State)","BDU","FORT","001287",2009-02-05 08:00:00,2009-02-07 08:00:00,"Escaped Prescribed Burn","GPS Ground","Suppression (Wildfire)",943.448,NA,NA,NA,"",NA,"2000-2009",5983567.09765625,24615.5937153101,-118.199577446493,36.9127102857846,2.15224609375002
5591,2009,"CA","CDF CAL FIRE (State)","RRU","GRANDE IC","018891",2009-03-02 08:00:00,2009-03-03 08:00:00,"Debris","Unknown","Suppression (Wildfire)",67.66906,NA,NA,NA,"",NA,"2000-2009",394697.8515625,2412.95837096221,-117.31794543758,33.4824846308608,14.7806640625
5609,2009,"CA","CDF CAL FIRE (State)","BDU","BUCKLEY","002913",2009-03-21 07:00:00,2009-03-22 07:00:00,"Arson","GPS Ground","Suppression (Wildfire)",45.44855,NA,NA,NA,"",NA,"2000-2009",291574.1328125,4224.0206866315,-118.33587038774,37.3508966536102,2.81289062500002
5598,2009,"CA","CDF CAL FIRE (State)","SKU","PERCH","002902",2009-03-23 07:00:00,2009-03-24 07:00:00,"Debris","GPS Ground","Suppression (Wildfire)",59.49112,NA,NA,NA," ",NA,"2000-2009",435146.71875,5001.08438813722,-122.413833957234,41.9189058497048,-4.31162109374998
5579,2009,"CA","CDF CAL FIRE (State)","NEU","RIVERBOTTOM","006415",2009-03-29 07:00:00,2009-03-31 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",83.00694,"LRA - Yuba City Fire Department - Riverbottom Fire",NA,NA,"",NA,"2000-2009",559400.10546875,3610.14295854458,-121.611748085355,39.1543191129505,17.745263671875
5605,2009,"CA","CDF CAL FIRE (State)","RRU","TRAM","000011",2009-04-03 07:00:00,2009-04-03 07:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",49.93808,NA,NA,NA,"000011",NA,"2000-2009",293774.8984375,3399.73939841322,-116.561065864073,33.8531559379726,9.83706054687502
5629,2009,"CA","USF U.S. Forest Service","LPF","LOCKWOOD","000006",2009-04-08 07:00:00,2009-04-22 07:00:00,"Miscellaneous","Photo Interpretation","Suppression (Wildfire)",33.80416,NA,NA,NA,"000006",NA,"2000-2009",203346.328125,2397.83288440904,-119.023512620197,34.7972575447791,4.49501953125002
