"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
4344,2013,"CA","CDF CAL FIRE (State)","LNU","BECKS","00000477",2013-01-22 08:00:00,2013-01-24 08:00:00,"Debris","Photo Interpretation","Suppression (Wildfire)",318.5916,NA,NA,NA,NA,NA,"2010-2019",2135567.91796875,7703.87188300368,-122.788631425637,38.9634403331349,4.87490234375002
4504,2013,"CA","USF U.S. Forest Service","CNF","VAIL","00000027",2013-01-26 08:00:00,2013-05-26 07:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",10.54301,NA,NA,NA,NA,NA,"2010-2019",61470.55859375,2004.87411737472,-116.957853766436,33.4651747949669,12.422509765625
4487,2013,"CA","CDF CAL FIRE (State)","BDU","SPRING","00001373",2013-01-27 08:00:00,2013-01-27 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",13.56809,"Between Warm Springs and Collin, east of the River. Bishop area",NA,NA,NA,NA,"2010-2019",86946.18359375,1312.15417745044,-118.305736623411,37.3075205887357,2.20815429687502
4337,2013,"CA","CDF CAL FIRE (State)","BDU","RIVER","00002372",2013-02-24 08:00:00,2013-03-01 08:00:00,"Unknown/Unidentified","GPS Air","Suppression (Wildfire)",406.8415,"Lone Pine Area",NA,NA,NA,NA,"2010-2019",2559475.3359375,8138.93286351588,-118.030663442793,36.5994258949448,-0.906347656249977
4340,2013,"CA","LRA Local Responsibility Area","RRU","JURUPA","00022083",2013-02-28 08:00:00,2013-03-02 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",362.2378,NA,NA,NA,NA,NA,"2010-2019",2136839.63671875,7110.64397310112,-117.419813679927,33.971533906588,6.99672851562502
4509,2013,"CA","CDF CAL FIRE (State)","HUU","TELL","00001402",2013-03-10 08:00:00,2013-03-10 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",10.09579,NA,NA,NA,NA,NA,"2010-2019",73741.2265625,1048.73137348256,-124.201976591237,41.8734616067861,7.91909179687502
4568,2013,"CA","CCO Contract County","LAC","OLD TOPANGA","00000232",2013-03-11 07:00:00,2013-03-11 07:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.0852045,"2013-CASMP-232 ",NA,NA,NA,NA,"2010-2019",504.34375,86.3864796407635,-118.632695160827,34.1175811508775,11.071923828125
4496,2013,"CA","USF U.S. Forest Service","STF","GRUB","00000001",2013-03-17 07:00:00,2013-03-19 07:00:00,"Campfire","GPS Ground","Suppression (Wildfire)",11.73746,NA,NA,NA,"",NA,"2010-2019",76899.05078125,1207.60324784136,-120.301215051351,38.134463929892,7.08535156250002
4394,2013,"CA","BLM Bureau of Land Management","CDD","BACKUS","00004662",2013-03-23 07:00:00,2013-03-23 07:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",77.83089,"Target shooting Contract County #1309219",NA,NA,NA,NA,"2010-2019",470148.28515625,5391.24557669277,-118.18561333043,34.9707024276634,8.58388671875002
4560,2013,"CA","NPS National Park Service","YNP","CABLE","00000002",2013-03-28 07:00:00,2013-03-31 07:00:00,"Powerline","GPS Ground","Suppression (Wildfire)",0.343236,"2013-CAYNP-0002 Suppressed Human Caused",NA,NA,NA,NA,"2010-2019",2220.8125,278.728743778729,-119.782815158445,37.6707846632757,7.14223632812502
4554,2013,"CA","USF U.S. Forest Service","BDF","HOLCOMB","00000016",2013-03-30 07:00:00,2013-03-31 07:00:00,"Campfire","GPS Ground","Suppression (Wildfire)",0.9463348,NA,NA,NA,NA,NA,"2010-2019",5626.39453125,367.649167421143,-116.877071854227,34.3060995485566,12.63662109375
4349,2013,"CA","BLM Bureau of Land Management","CDD","HIGHLINE","00005285",2013-04-01 07:00:00,2013-04-03 07:00:00,"Lightning","GPS Ground","Suppression (Wildfire)",261.724,NA,NA,NA,NA,NA,"2010-2019",1499833.453125,6317.6027411545,-115.270090965215,32.698191356916,19.000146484375
4515,2013,"CA","LRA Local Responsibility Area","KRN","LOST HILLS",NA,2013-04-06 07:00:00,2013-04-06 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",7.913583,"Kern Co # 13-10782",NA,NA,NA,NA,"2010-2019",48499.13671875,937.101996497471,-119.691255336571,35.5616190610031,15.591455078125
