"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
4865,2012,"CA","USF U.S. Forest Service","CNF","BUCKMAN 2",NA,NA,NA,"Unknown/Unidentified","GPS Ground",NA,6.940402,"from WFDSS ",NA,NA,NA,NA,"2010-2019",39842.97265625,1089.12219285742,-116.490606848855,32.7776835296604,NA
4830,2012,"CA","CCO Contract County","LAC","ALISO","00001398",2012-01-02 08:00:00,2012-01-02 08:00:00,"Equipment Use","GPS Ground","Suppression (Wildfire)",12.31213,NA,NA,NA,NA,NA,"2010-2019",73466.59765625,2066.36026417789,-118.17273227924,34.4589734455117,10.02431640625
4888,2012,"CA","CCO Contract County","KRN"," ","01200225",2012-01-02 08:00:00,2012-01-02 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",3.577844,NA,NA,NA,NA,NA,"2010-2019",21971.51953125,615.619824051884,-118.965147995823,35.6432038466713,6.97548828125002
4817,2012,"CA","USF U.S. Forest Service","BDF","LAWLER","00000557",2012-01-08 08:00:00,2012-01-10 08:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",13.52737,NA,NA,NA,NA,NA,"2010-2019",79465.62109375,1928.27563973214,-116.741346834147,33.7918284264187,6.91176757812502
4769,2012,"CA","CDF CAL FIRE (State)","BEU","198","00000134",2012-01-09 08:00:00,2012-01-09 08:00:00,"Powerline","GPS Ground","Suppression (Wildfire)",26.50986,NA,NA,NA,NA,NA,"2010-2019",164867.9375,4859.74486172824,-120.972473300362,36.1480081997409,6.29580078125002
4918,2012,"CA","CDF CAL FIRE (State)","SKU","REYNOLDS","00000224",2012-01-10 08:00:00,2012-01-10 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",0.7661005,NA,NA,NA,NA,NA,"2010-2019",5553.0234375,291.749733257764,-122.375822050357,41.6256883432632,-0.268408203124977
4856,2012,"CA","USF U.S. Forest Service","BDF","HWY 18","00000012",2012-01-12 08:00:00,2012-01-14 08:00:00,"Equipment Use","GPS Ground","Suppression (Wildfire)",8.931617,NA,NA,NA,NA,NA,"2010-2019",53002.24609375,1254.43571820324,-117.307553071505,34.2258123849748,9.06435546875002
4846,2012,"CA","USF U.S. Forest Service","STF","DEER","00000003",2012-01-13 08:00:00,2012-01-14 08:00:00,"Debris","Mixed Methods","Suppression (Wildfire)",10.26912,NA,NA,NA,"00000003",NA,"2010-2019",66584.06640625,1295.03754191709,-119.942489631431,37.7496841133961,1.86318359375002
4894,2012,"CA","CCO Contract County","KRN"," ","01202184",2012-01-21 08:00:00,2012-01-21 08:00:00,"Lightning","GPS Ground","Suppression (Wildfire)",3.157247,NA,NA,NA,NA,NA,"2010-2019",19224.84375,1087.40579580724,-118.693890891053,35.2989671142809,12.064599609375
4923,2012,"CA","CCO Contract County","LAC","CASTLE ROCK","00021069",2012-01-26 08:00:00,2012-01-26 08:00:00,"Powerline","GPS Ground","Suppression (Wildfire)",0.6287549,NA,NA,NA,NA,NA,"2010-2019",3658.515625,370.371077847368,-118.395931430234,33.3761824650132,15.366845703125
