"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
7990,2001,"CA","NPS National Park Service","YNP","HOOVER","00001965",NA,NA,"Lightning","Mixed Methods","Resource Benefit (Wildland Fire Use)",7230.624,NA,NA,NA,"00001965",NA,"2000-2009",46771700.6523438,136952.977088683,-119.482598245143,37.6610631222342,NA
8070,2001,"CA","CCO Contract County","SBC","ALISOS","00003865",NA,NA,"Vehicle",NA,"Suppression (Wildfire)",164.7736,NA,NA,NA,"00000000",NA,"2000-2009",990771.27734375,4714.97429747649,-120.164278514472,34.7799803678668,NA
8183,2001,"CA","CCO Contract County","ORC","TRAFALGAR","00000000",NA,NA,"Playing with Fire",NA,"Suppression (Wildfire)",0.8448189,NA,NA,NA,"00000000",NA,"2000-2009",4920.453125,404.15627333696,-117.616715694428,33.4186411436331,NA
7987,2001,"CA","USF U.S. Forest Service","CNF","VIEJAS","00000000",2001-01-03 08:00:00,2001-01-09 08:00:00,"Smoking","Unknown","Suppression (Wildfire)",10438.02,NA,NA,NA,"00000002",NA,"2000-2009",59948166.3671875,87282.2417453653,-116.734582153954,32.7974108410105,15.040673828125
8165,2001,"CA","USF U.S. Forest Service","STF","STAR",NA,2001-01-07 08:00:00,2001-01-08 08:00:00,"Debris","Unknown","Suppression (Wildfire)",9.962753,"20090305",NA,NA,"00000001",NA,"2000-2009",65238.5859375,1461.1595552237,-120.265525042112,38.1156490293895,0.910791015625023
8166,2001,"CA","BLM Bureau of Land Management","NOD","SHU DUNCAN","00000000",2001-03-18 08:00:00,2001-03-20 08:00:00,"Escaped Prescribed Burn","Unknown","Suppression (Wildfire)",9.843405,NA,NA,NA,"0000D367",NA,"2000-2009",68870.10546875,970.856660059667,-122.810942599889,40.4530599712349,7.26186523437502
8131,2001,"CA","CDF CAL FIRE (State)","LMU","HICKS","00000690",2001-04-16 07:00:00,NA,"Debris",NA,"Suppression (Wildfire)",33.54464,NA,NA,NA,"00000001",NA,"2000-2009",233377.015625,2847.19922464774,-120.474831876016,40.261351386647,3.63417968750002
8038,2001,"CA","USF U.S. Forest Service","MNF","M-9","00000000",2001-05-02 07:00:00,2001-05-03 07:00:00,"Miscellaneous","GPS Air","Suppression (Wildfire)",437.3615,NA,NA,NA,"00000003",NA,"2000-2009",3001076.83203125,16370.7509795481,-122.722090698657,39.7864702185282,9.66079101562502
8099,2001,"CA","USF U.S. Forest Service","STF","BEARDSLEY",NA,2001-05-02 07:00:00,2001-05-03 07:00:00,"Debris","Unknown","Suppression (Wildfire)",78.53421,"20090305",NA,NA,"00000002",NA,"2000-2009",516058.8359375,3130.70544501519,-120.060168759229,38.243823038823,5.49282226562502
8132,2001,"CA","CDF CAL FIRE (State)","AEU","WHITE","00005937",2001-05-02 07:00:00,NA,"Debris",NA,"Suppression (Wildfire)",33.49118,NA,NA,NA,"00000072",NA,"2000-2009",221833.34375,1856.79861965964,-120.946859078619,38.5338856482119,16.281884765625
