"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
720,2023,"CA","BLM Bureau of Land Management","CRD","Winterhaven","00000086",2023-03-11 08:00:00,2023-03-12 08:00:00,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",15.25318,NA,NA,"{EF331AAF-C5CE-4A90-A5EF-EF4FA4C783EB}",NA,NA,"2020-January 2025",87511.7265625,1408.50473883927,-114.588748084546,32.7506841124577,21.4115234375
660,2023,"CA","CDF CAL FIRE (State)","BDU","MAIN","00004512",2023-04-06 07:00:00,2023-04-06 07:00:00,"Powerline","GPS Ground","Suppression (Wildfire)",54.54718,NA,NA,"{16315364-C684-49FF-9B91-1C40E7B1D128}",NA,NA,"2020-January 2025",350211.78515625,2757.57893534511,-118.389132663825,37.3796076951648,-5.04160156249998
648,2023,"CA","BLM Bureau of Land Management","CDD","IMVITE","00006194",2023-04-17 07:00:00,2023-04-22 07:00:00,"Vehicle","Mixed Methods","Suppression (Wildfire)",62.93432,NA,NA,"{A9697929-F082-4E67-AAEF-939AF82AC609}",NA,NA,"2020-January 2025",394267.3203125,6353.72908639242,-116.48082838199,36.4356659569474,20.947412109375
708,2023,"CA","BLM Bureau of Land Management","CRD","Laguna","00000201",2023-04-20 07:00:00,2023-04-22 07:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",19.89741,NA,NA,"{020C3C0D-5196-453C-A5D9-21A3DDE8CF26}",NA,NA,"2020-January 2025",114327.46484375,2617.93953495502,-114.509433568553,32.8177242953371,19.062890625
609,2023,"CA","USF U.S. Forest Service","BDF","NOB","00006515",2023-04-26 07:00:00,2023-05-11 07:00:00,"Unknown/Unidentified","Photo Interpretation","Suppression (Wildfire)",226.9751,NA,NA,"{BA8BE5C8-6DBE-4E03-97BE-15C258A8CB8B}",NA,NA,"2020-January 2025",1348920.48046875,5930.42818836032,-117.570748769107,34.2887828376642,15.9779296875
635,2023,"CA","CCO Contract County","KRN","HOSTLY","23-19678",2023-05-01 07:00:00,2023-05-01 07:00:00,"Powerline","GPS Ground","Suppression (Wildfire)",83.71268,NA,NA,"{A792B00B-F8C7-49A6-AF59-9A4CF38266D7}",NA,NA,"2020-January 2025",512475.94921875,3523.40996548146,-119.78434462456,35.5170136306167,16.238671875
785,2023,"CA","CCO Contract County","KRN","ADOBE","23-20044",2023-05-03 07:00:00,2023-05-03 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",5.948729,NA,NA,NA,NA,NA,"2020-January 2025",36450.41796875,1312.57107632531,-118.933333585207,35.5529404496619,11.30361328125
812,2023,"CA","CCO Contract County","KRN","LAZY","23-21128",2023-05-10 07:00:00,2023-05-10 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",3.267727,NA,NA,NA,NA,NA,"2020-January 2025",19948.7890625,742.667896509371,-118.799712422531,35.403731197129,12.2708984375
816,2023,"CA","CCO Contract County","KRN","FANO","23-21349",2023-05-11 07:00:00,2023-05-11 07:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",3.00047,NA,NA,"{2365547B-5F2C-4A37-A299-B5456E6FE3C7}",NA,NA,"2020-January 2025",46223.17578125,1389.53120265833,-119.044740042827,35.4911084153471,16.118798828125
610,2023,"CA","CCO Contract County","KRN","BITTER","23-21544",2023-05-12 07:00:00,2023-05-12 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",225.6406,NA,NA,"{DA4CBDE1-2343-4C1C-9510-8D2DE169B7CD}",NA,NA,"2020-January 2025",1383222.34765625,5326.45543821856,-119.994807671678,35.5722083191792,15.855126953125
725,2023,"CA","CCO Contract County","KRN","LAVENDER ","23-21875",2023-05-14 07:00:00,2023-05-14 07:00:00,"Equipment Use","GPS Ground","Suppression (Wildfire)",14.74279,NA,NA,"{9C62D925-2E90-4E1D-894C-D9B42BDE3374}",NA,NA,"2020-January 2025",90465.5625,1800.28339730919,-119.970958729467,35.6120899057978,22.800927734375
619,2023,"CA","LRA Local Responsibility Area","RRU","66","00070760",2023-05-15 07:00:00,2023-05-17 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",127,NA,NA,"{F45D9FD7-1419-44A5-9118-B3A18C93F1CB}",NA,NA,"2020-January 2025",731642.03515625,5497.280080166,-116.101063725943,33.5735506466737,27.891015625
620,2023,"CA","BLM Bureau of Land Management","CND","ARROW","00000543",2023-05-15 07:00:00,2023-05-15 07:00:00,"Vehicle","GPS Ground","Suppression (Wildfire)",121.1558,NA,NA,"{708D3C49-F3D2-49C6-8A28-4974A2F70BE0}",NA,NA,"2020-January 2025",737669.10546875,3572.01409834709,-119.865122033118,35.2954087075753,19.6419921875
777,2023,"CA","LRA Local Responsibility Area","KRN","POND","23-22631",2023-05-18 07:00:00,2023-05-18 07:00:00,"Unknown/Unidentified","Mixed Methods","Suppression (Wildfire)",6.763345,NA,NA,NA,NA,NA,"2020-January 2025",44627.17578125,1060.99837142796,-119.323407990337,35.7885090809832,26.1537109375
666,2023,"CA","USF U.S. Forest Service","LPF","GIFFORD","00001190",2023-05-19 07:00:00,2023-05-20 07:00:00,"Unknown/Unidentified","Infrared (IR)","Suppression (Wildfire)",48.99358,NA,NA,"{C8B3654A-9148-4A10-B869-FA22D0FA1CC6}",NA,NA,"2020-January 2025",296880.8359375,2127.61087413387,-120.06545100227,35.0998245077546,20.051171875
675,2023,"CA","LRA Local Responsibility Area","RRU","JOHNSON","00073504",2023-05-20 07:00:00,2023-05-21 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",37.28043,NA,NA,"{0F275876-8434-4725-BB09-93F0BCA1924F}",NA,NA,"2020-January 2025",217341.49609375,2617.17291736548,-116.06072012142,33.4610415094914,28.86416015625
