"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
1145,2022,"CA","CDF CAL FIRE (State)","SLU","PRICE","00000021",2022-01-01 08:00:00,2022-01-01 08:00:00,"Campfire","Hand-drawn","Suppression (Wildfire)",0.06728618,"Transient Campfire Fatality",NA,"{DEA6CF90-F556-437A-8F57-52F9D06EF8BA}",NA,NA,"2020-January 2025",408.3359375,80.8627515888373,-120.633403591314,35.1619530863932,8.46279296875002
864,2022,"CA","CDF CAL FIRE (State)","BEU","COLORADO","00000419",2022-01-21 08:00:00,2022-02-02 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",687.4208,NA,NA,"{AB4FCB89-2F15-4E68-A215-206FD00FD4F1}",NA,NA,"2020-January 2025",4300944.3671875,19831.8990106189,-121.891899815401,36.3849486994904,11.36123046875
893,2022,"CA","CCO Contract County","ORC","EMERALD","00019793",2022-02-10 08:00:00,2022-02-19 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",154.6207,NA,NA,"{D30E9DBE-24F4-462E-A030-8BD771DD26C3}",NA,NA,"2020-January 2025",903499.58203125,6738.43566695963,-117.805682563905,33.5614676043454,17.632958984375
1106,2022,"CA","CCO Contract County","LAC","SYCAMORE","00051618",2022-02-10 08:00:00,2022-02-11 08:00:00,"Unknown/Unidentified","Mixed Methods","Suppression (Wildfire)",3.735543,NA,NA,"{77FBE31A-636F-44C0-ABE7-611D1C06F214}",NA,NA,"2020-January 2025",22052.17578125,1130.49981314723,-118.041005532281,34.0030424125209,14.60927734375
855,2022,"CA","CDF CAL FIRE (State)","BDU","AIRPORT","00002479",2022-02-16 08:00:00,2022-02-26 08:00:00,"Unknown/Unidentified","Infrared (IR)","Suppression (Wildfire)",4140.06,NA,NA,"{7AFEDAC3-F210-4FFC-8F27-99560E4BADF6}",NA,NA,"2020-January 2025",26508134.5898438,85420.8352154112,-118.308160330401,37.2760915382998,-3.71249999999998
1025,2022,"CA","CDF CAL FIRE (State)","LNU","ALPINE","00003667",2022-03-01 08:00:00,2022-03-01 08:00:00,"Arson","GPS Ground","Suppression (Wildfire)",18.43938,NA,NA,"{E001EE78-AD7D-40DB-8ED3-8513BBC30D61}",NA,NA,"2020-January 2025",121889.828125,1543.84471952045,-123.021472176139,38.4607778783631,10.72744140625
868,2022,"CA","USF U.S. Forest Service","CNF","JIM","00000406",2022-03-02 08:00:00,2022-03-27 07:00:00,"Unknown/Unidentified","Mixed Methods","Suppression (Wildfire)",552.538,NA,NA,"{D532043A-0EC6-4DD5-A7CB-805CDA111B1D}",NA,NA,"2020-January 2025",3239249.24609375,9079.28066547885,-117.514656515672,33.703779612731,13.61708984375
959,2022,"CA","CDF CAL FIRE (State)","NEU","BLOOMFIELD","00006263",2022-03-02 08:00:00,2022-03-02 08:00:00,"Escaped Prescribed Burn","GPS Air","Suppression (Wildfire)",39.55224,NA,NA," ",NA,NA,"2020-January 2025",268347.48828125,2844.62178281133,-120.869975572286,39.3916569944852,5.51943359375002
917,2022,"CA","CDF CAL FIRE (State)","SHU","FLANAGAN","00002384",2022-03-04 08:00:00,2022-03-04 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",88.68606,NA,NA,"{4A20DAD5-3237-447B-AB50-D77169D1D527}",NA,NA,"2020-January 2025",624491.6015625,3514.1562313306,-122.413063961768,40.6694386129861,8.88247070312502
1124,2022,"CA","CDF CAL FIRE (State)","SKU","WILDERNESS","00001790",2022-03-07 08:00:00,2022-03-07 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",1.894144,NA,NA,"{9B128900-80BE-419A-B18E-AE4E0725B6E7}",NA,NA,"2020-January 2025",13736.8203125,735.294527110989,-123.003340439999,41.6429647365945,2.05825195312502
