"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
2437,2018,"CA","CDF CAL FIRE (State)","RRU","SKYLINE LRA","00090869",NA,NA,"Unknown/Unidentified","GPS Air","Suppression (Wildfire)",281.6225,NA,NA,"{FAFB35D9-AC98-447F-A0FA-A5949784EBFE}",NA,NA,"2010-2019",1656089.54296875,7178.54661116344,-117.613624589788,33.8366293142596,NA
2759,2018,"CA","CCO Contract County","VNC","SOUTH","00113365",2017-12-21 08:00:00,2017-12-21 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.01809152," 17-0113365",NA,"",NA,NA,"2010-2019",107.640625,39.3744250016618,-119.051706794275,34.3405773700391,5.96596679687502
2723,2018,"CA","CCO Contract County","VNC","BALCOM","00113691",2017-12-22 08:00:00,2017-12-22 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.3788415," 17-0113691",NA,"",NA,NA,"2010-2019",2253.4765625,221.143571715383,-118.977639512018,34.3265758511701,5.74794921875002
2754,2018,"CA","CCO Contract County","VNC","MAIN","00000852",2018-01-03 08:00:00,2018-01-03 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.03201193,"Cause under investigation 18-0000852",NA,"",NA,NA,"2010-2019",190.234375,53.1350640878142,-119.305654376202,34.2840960536288,14.57119140625
2711,2018,"CA","CCO Contract County","VNC","CENTER","00005891",2018-01-20 08:00:00,2018-01-20 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.6356196,"  18-0005891",NA,"",NA,NA,"2010-2019",3773.546875,225.019148959294,-119.191196602296,34.2442983224988,11.27431640625
2737,2018,"CA","LRA Local Responsibility Area","ORC","RIDGE ROUTE ","18009321",2018-01-23 08:00:00,2018-01-23 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.1679536,NA,NA,"",NA,NA,"2010-2019",982.80859375,137.626285405182,-117.732122267649,33.6223660349316,11.072900390625
2745,2018,"CA","CCO Contract County","ORC","EL TORO IC ","18009721",2018-01-24 08:00:00,2018-01-24 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.09832976,NA,NA,"",NA,NA,"2010-2019",575.63671875,160.241794730047,-117.664851296877,33.6460209092925,11.64931640625
2687,2018,"CA","CCO Contract County","VNC","SURF","00008244",2018-01-28 08:00:00,2018-01-29 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",1.48225,"Cause under investigation 18-0008244",NA,"",NA,NA,"2010-2019",8778.25,467.148449000173,-119.187674777631,34.1397863158127,15.222314453125
2706,2018,"CA","CCO Contract County","VNC","BALCOM","00008020",2018-01-28 08:00:00,2018-01-28 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.766014," 18-0008020",NA,"",NA,NA,"2010-2019",4552.765625,247.595368476116,-118.963121295423,34.2919174502389,14.714013671875
2709,2018,"CA","CCO Contract County","VNC","MCWANE","00038177",2018-01-28 08:00:00,2018-01-29 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",0.7208683,"Cause under investigation 18-0008244",NA,"",NA,NA,"2010-2019",4269.3515625,259.028073200561,-119.180208616689,34.1418614913029,15.2357421875
2719,2018,"CA","LRA Local Responsibility Area","ORC","CREEK","18011407",2018-01-28 08:00:00,2018-01-28 08:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",0.4142567,NA,NA,"",NA,NA,"2010-2019",2417.05859375,220.265598016722,-117.657330246642,33.4969535160509,13.564599609375
2666,2018,"CA","NPS National Park Service","SMP","SERRA",NA,2018-01-29 08:00:00,2018-01-30 08:00:00,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",2.600558,"Serra 1/29/2018, LACFD reported 2acres. Some susp*",NA,"",NA,NA,"2010-2019",15365.1484375,812.743123346728,-118.688858313357,34.0397624388119,20.111962890625
2770,2018,"CA","CCO Contract County","VNC","HARBOR","00008258",2018-01-29 08:00:00,2018-01-29 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.001796366,"  18-0008258",NA,"",NA,NA,"2010-2019",10.66796875,11.8848211850781,-119.307483855792,34.2770803895981,16.334130859375
