"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
6590,2006,"CA","USF U.S. Forest Service","BDF","PLUNGE","00000964",2006-01-23 08:00:00,2006-01-26 08:00:00,"Campfire","Mixed Methods","Suppression (Wildfire)",477.1114,NA,NA,NA,"00000005",NA,"2000-2009",2827767.890625,13966.8649659066,-117.12389301628,34.1729113716506,4.17250976562502
6519,2006,"CA","USF U.S. Forest Service","CNF","SIERRA","00000300",2006-02-06 08:00:00,2006-02-22 08:00:00,"Escaped Prescribed Burn","Mixed Methods","Suppression (Wildfire)",10591.98,NA,NA,NA,"00000008",NA,"2000-2009",62270766.3984375,38913.9925556989,-117.690644262728,33.8257771632784,11.334619140625
6787,2006,"CA","CDF CAL FIRE (State)","SKU","SHEEPY","00003027",2006-02-07 08:00:00,2006-02-07 08:00:00,"Lightning","GPS Ground","Suppression (Wildfire)",12.38428,NA,NA,NA,"00000170",NA,"2000-2009",90636.19921875,1650.57196735709,-121.825199012711,41.9372246920254,-0.727880859374977
6728,2006,"CA","CCO Contract County","LAC","LATIGO","00029215",2006-02-08 08:00:00,2006-02-09 08:00:00,"Vehicle","GPS Ground","Suppression (Wildfire)",36.62501,"Latigo Fire, cause = stolen car lit on fire and abandoned",NA,NA,"00029215",NA,"2000-2009",216606.5234375,4464.85547556258,-118.761301156687,34.0815273180913,14.72841796875
6742,2006,"CA","CDF CAL FIRE (State)","MVU","ANGEL","00001241",2006-02-08 08:00:00,2006-02-12 08:00:00,"Arson","Hand-drawn","Suppression (Wildfire)",30.62128,NA,NA,NA,"00000157",NA,"2000-2009",176994.57421875,2453.45967487812,-116.606059777404,33.0830264009937,11.428369140625
6813,2006,"CA","CDF CAL FIRE (State)","MVU","CAMINO","00001255",2006-02-09 08:00:00,2006-02-09 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",2.787562,NA,NA,NA,"00000158",NA,"2000-2009",16180.27734375,553.835634443204,-117.171745567009,33.2688444110822,11.300927734375
6538,2006,"CA","USF U.S. Forest Service","SHF","HOTLUM","00000906",2006-02-24 08:00:00,2006-03-04 08:00:00,"Debris","GPS Air","Suppression (Wildfire)",3023.023,"Looked at this perimeter w/ NAIP imagery & it's hard to tell which is correct.",NA,NA,"00000002",NA,"2000-2009",21834863.4765625,36525.5889945291,-122.314069432785,41.5107425906848,0.683251953125023
6808,2006,"CA","CDF CAL FIRE (State)","MVU","GUNN 2","00002025",2006-03-05 08:00:00,2006-03-05 08:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",6.948447,NA,NA,NA,"00000269",NA,"2000-2009",39749.40625,947.230325573664,-116.141499343093,32.6195746164541,6.94350585937502
6550,2006,"CA","CDF CAL FIRE (State)","FKU","ALMAZON","FKU03779",2006-05-03 07:00:00,2006-05-03 07:00:00,"Equipment Use","GPS Air","Suppression (Wildfire)",1926.058,NA,NA,NA,"00000053",NA,"2000-2009",11969995.4882812,23745.0821976386,-120.402300088617,36.1202305159261,17.71962890625
6755,2006,"CA","CDF CAL FIRE (State)","MVU","COTTONWOOD","00003882",2006-05-03 07:00:00,2006-05-04 07:00:00,"Debris","GPS Ground","Suppression (Wildfire)",24.63931,NA,NA,NA,"00000392",NA,"2000-2009",141527.37890625,2032.19532501275,-116.338422653606,32.8030217990328,13.89345703125
6796,2006,"CA","CDF CAL FIRE (State)","SHU","PIT","00003292",2006-05-14 07:00:00,2006-05-14 07:00:00,"Debris","Hand-drawn","Suppression (Wildfire)",11.21892,"Unknown cost",NA,NA,"00000114",NA,"2000-2009",79585.26953125,1185.76423460398,-121.98755375888,40.9167300555483,16.5013671875
6721,2006,"CA","CDF CAL FIRE (State)","TCU","WARNERVILLE","00003986",2006-05-15 07:00:00,2006-05-15 07:00:00,"Equipment Use","GPS Air","Suppression (Wildfire)",40.69863,"No cost info available for this fire",NA,NA,"00000245",NA,"2000-2009",263750.30078125,3146.84550025777,-120.667972532286,37.7304383393493,22.6703125
6789,2006,"CA","NPS National Park Service","KNP","GOLIATH","00000008",2006-05-16 07:00:00,2006-07-03 07:00:00,"Lightning","Mixed Methods","Suppression (Wildfire)",11.97978,NA,NA,NA,"00000008",NA,"2000-2009",75556.08203125,1171.20941957896,-118.900343025742,36.6973868017718,14.06923828125
6740,2006,"CA","BLM Bureau of Land Management","BBD","FAY","00161041",2006-05-18 07:00:00,2006-05-18 07:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",32.9278,NA,NA,NA,"0000CLK4",NA,"2000-2009",202486.3046875,2901.0835356616,-118.280840140318,35.698295372256,18.02236328125
6801,2006,"CA","NPS National Park Service","SMP","CHESEBRO","0000CMG2",2006-05-24 07:00:00,2006-05-24 07:00:00,"Equipment Use","GPS Ground","Suppression (Wildfire)",10.63332,"Chesebro Fire, cause = spark from mower",NA,NA,"00000431",NA,"2000-2009",63014.85546875,1169.48328753493,-118.734558530274,34.168030218979,16.335107421875
6562,2006,"CA","CDF CAL FIRE (State)","MMU","BILLY","00005956",2006-05-25 07:00:00,2006-05-25 07:00:00,"Miscellaneous","Hand-drawn","Suppression (Wildfire)",996.7834,NA,NA,NA,"00000106",NA,"2000-2009",6322581.25390625,16295.075559836,-121.115337543012,36.9172552310268,12.80458984375
6567,2006,"CA","CDF CAL FIRE (State)","SCU","STUHR","00003133",2006-05-26 07:00:00,2006-05-26 07:00:00,"Vehicle","Hand-drawn","Suppression (Wildfire)",905.312,NA,NA,NA,"00000056",NA,"2000-2009",5806177.60546875,16154.9713522725,-121.130684415505,37.3389572447495,14.471337890625
6569,2006,"CA","CCO Contract County","KRN","ENERGY","KRN14126",2006-05-26 07:00:00,2006-05-27 07:00:00,"Equipment Use","GPS Ground","Suppression (Wildfire)",779.9976,"KRN costs only, excluding straight time costs ",NA,NA,"00614126",NA,"2000-2009",4716980.2109375,14117.949887819,-118.357258903472,35.0170985548441,13.323876953125
6565,2006,"CA","BLM Bureau of Land Management","BBD","MOCAL","00161273",2006-05-29 07:00:00,2006-05-30 07:00:00,"Miscellaneous","GPS Air","Suppression (Wildfire)",932.2057,NA,NA,NA,"00CM28",NA,"2000-2009",5664159.15234375,21014.8676728185,-119.675888419268,35.2114162633028,16.443994140625
6812,2006,"CA","CDF CAL FIRE (State)","SKU","WEED","00002374",2006-05-31 07:00:00,2006-05-31 07:00:00,"Debris","GPS Ground","Suppression (Wildfire)",2.887855,NA,NA,NA,"00000104",NA,"2000-2009",20811.91796875,701.347033040435,-122.412942087656,41.4376187130057,13.991357421875
6729,2006,"CA","BLM Bureau of Land Management","CDD","BONNY","0000CM8L",2006-06-01 07:00:00,2006-06-03 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",35.43719,NA,NA,NA,"0000CM8L",NA,"2000-2009",206623.94921875,2699.68668562523,-116.739241356857,33.4670640467158,17.124658203125
6558,2006,"CA","CCO Contract County","KRN","DEVIL","KRN15092",2006-06-04 07:00:00,2006-06-04 07:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",1090.188,"KRN costs only, excluding straight time costs ",NA,NA,"00615092",NA,"2000-2009",6713880.7578125,15525.288048198,-119.997396881156,35.7574322985621,24.64296875
