"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
8646,1998,"CA","DOD Department of Defense","CRB"," ","00000000",NA,NA,"Non-Firefighter Training",NA,"Suppression (Wildfire)",7344.639,NA,NA,NA,"00000000",NA,"1990-1999",45301698.7460938,30377.3493613273,-120.793534437277,35.8194446906355,NA
8663,1998,"CA","CDF CAL FIRE (State)","SCU","GREENRIDGE #6","00002360",NA,NA,"Powerline",NA,"Suppression (Wildfire)",1388.175,NA,NA,NA,"00000192",NA,"1990-1999",9020336.27734375,17525.9729684887,-121.717239062538,37.8304445673755,NA
8664,1998,"CA","DOD Department of Defense","CRB"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",1356.804,NA,NA,NA,"00000000",NA,"1990-1999",8361130.48046875,12176.0855180506,-120.818655406329,35.7830853745009,NA
8671,1998,"CA","CDF CAL FIRE (State)","SCU","580 #6","00002767",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",1000.866,NA,NA,NA,"00000266",NA,"1990-1999",6485677.046875,14480.3031949931,-121.66231912752,37.7275115701282,NA
8701,1998,"CA","CDF CAL FIRE (State)","BDU","MANZANAR","00001231",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",340.4902,NA,NA,NA,"00000075",NA,"1990-1999",2150582.21484375,16559.9329775601,-118.117517619464,36.7536308270036,NA
8704,1998,"CA","CDF CAL FIRE (State)","SCU","CURIE","00002070",NA,NA,"Arson",NA,"Suppression (Wildfire)",320.545,NA,NA,NA,"00000144",NA,"1990-1999",2049327.78515625,7046.5309044836,-121.811815135138,37.2192594682828,NA
8720,1998,"CA","CDF CAL FIRE (State)","SCU","SIBLEY #2","00002546",NA,NA,"Arson",NA,"Suppression (Wildfire)",200.035,NA,NA,NA,"00000221",NA,"1990-1999",1300687.765625,7062.0069082616,-122.19440790669,37.8551502781132,NA
8732,1998,"CA","NPS National Park Service","YNP","HARDEN","00000000",NA,NA,"Lightning",NA,"Suppression (Wildfire)",117.9506,NA,NA,NA,"00000149",NA,"1990-1999",767442.9296875,4754.31546860301,-119.687363646135,37.8789939388368,NA
8754,1998,"CA","DOD Department of Defense","CRB"," ","00000000",NA,NA,"Firefighter Training",NA,"Suppression (Wildfire)",75.59612,NA,NA,NA,"00000000",NA,"1990-1999",465590.01953125,3827.99944062958,-120.736540485533,35.7606486176178,NA
8757,1998,"CA","CDF CAL FIRE (State)","SCU","VALLECITOS","00002711",NA,NA,"Arson",NA,"Suppression (Wildfire)",70.45638,NA,NA,NA,"00000250",NA,"1990-1999",455231.61328125,3251.30936976608,-121.815351236805,37.6183482448283,NA
8758,1998,"CA","CDF CAL FIRE (State)","SCU","MT. HOUSE","00002770",NA,NA,"Powerline",NA,"Suppression (Wildfire)",68.38533,NA,NA,NA,"00000267",NA,"1990-1999",443573.4375,2567.42057108063,-121.579385565926,37.7638936780611,NA
8763,1998,"CA","CDF CAL FIRE (State)","SCU","VAQUEROS","00001925",NA,NA,"Powerline",NA,"Suppression (Wildfire)",60.52259,NA,NA,NA,"00000120",NA,"1990-1999",393355.1640625,3530.79465871232,-121.668480912703,37.8380645300981,NA
8768,1998,"CA","CDF CAL FIRE (State)","SCU","BYRON","00001939",NA,NA,"Powerline",NA,"Suppression (Wildfire)",55.0211,NA,NA,NA,"00000123",NA,"1990-1999",357410.26953125,2440.24826577706,-121.591918689217,37.8183793366364,NA
