"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
1706,2020,"CA","USF U.S. Forest Service","SQF","MESA","00003783",2020-01-21 08:00:00,NA,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",100.5549,NA,NA,"{31581784-9915-48C4-80E2-F9858381E414}",NA,NA,"2020-January 2025",617535.8359375,4212.9127939635,-118.405230099548,35.6450246763609,5.45449218750002
1983,2020,"CA","CDF CAL FIRE (State)","LNU","ANNAPOLIS","00002399",2020-02-12 08:00:00,2020-02-12 08:00:00,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",2.159534,"Diane Mibach",NA,"",NA,NA,"2020-January 2025",14377.703125,459.26119320754,-123.379187042852,38.7198261576564,10.442041015625
1901,2020,"CA","CDF CAL FIRE (State)","HUU","BEAR","00001401",2020-02-15 08:00:00,2020-02-15 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",10.47374,NA,NA,"{B0CB327B-5FD4-4226-8323-8615567874A6}",NA,NA,"2020-January 2025",73476.59375,1526.38940102701,-123.643696097427,40.5434906530832,2.44960937500002
1704,2020,"CA","USF U.S. Forest Service","TNF","ANTELOPE","00000141",2020-02-17 08:00:00,2020-02-18 08:00:00,"Debris","Unknown","Suppression (Wildfire)",101.7666,NA,NA,"{0B11F84F-5759-4B10-854E-5672B8415048}",NA,NA,"2020-January 2025",695930.859375,4195.57608139351,-120.348424125245,39.6684018795002,1.28090820312502
1868,2020,"CA","BLM Bureau of Land Management","CDD","PARKER DAM","00000087",2020-02-17 08:00:00,2020-02-24 08:00:00,"Miscellaneous","Hand-drawn","Suppression (Wildfire)",13.9922,NA,NA,"{673F3B96-E4DE-4B21-8D41-06BD6410F2BF}",NA,NA,"2020-January 2025",83136.4375,1893.31527321342,-114.137818385993,34.2787246669575,14.292138671875
1673,2020,"CA","CDF CAL FIRE (State)","TGU","BEEGUM","00002023",2020-02-22 08:00:00,2020-02-23 08:00:00,"Escaped Prescribed Burn","GPS Air","Suppression (Wildfire)",181.4404,NA,NA,"{7504C1CE-49C7-4ADD-9577-9F0413C541EF}",NA,NA,"2020-January 2025",1264981.578125,10696.8165089719,-122.86018587827,40.3330947279707,6.12099609375002
1743,2020,"CA","BLM Bureau of Land Management","NOD","WOOD","00001061",2020-02-23 08:00:00,2020-02-23 08:00:00,"Debris","Hand-drawn","Suppression (Wildfire)",54.35728,NA,NA,"{C1EFD32D-BACB-42FA-98E4-0C0F3CC893CD}",NA,NA,"2020-January 2025",382484.03125,2872.64310006035,-120.519954838314,40.6449847265654,2.73500976562502
1663,2020,"CA","USF U.S. Forest Service","MNF","BASEBALL","00000144",2020-02-25 08:00:00,2020-03-03 08:00:00,"Escaped Prescribed Burn","Unknown","Suppression (Wildfire)",215.5255,NA,NA,"{F5F75E09-2582-4A05-99C2-E8395888D091}",NA,NA,"2020-January 2025",1477447.48828125,7197.50481941087,-122.921298540069,39.7526469344232,6.98256835937502
1875,2020,"CA","CDF CAL FIRE (State)","SHU","ROSA","00001895",2020-02-26 08:00:00,2020-02-26 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",13.27444,NA,NA,"{E1E32BD3-8B6A-4BF9-923B-124983277F00}",NA,NA,"2020-January 2025",93994.4921875,1973.21933085008,-121.92831042818,40.8556659246714,6.85317382812502
1973,2020,"CA","CDF CAL FIRE (State)","SKU","GUYS","00001500",2020-02-27 08:00:00,2020-02-27 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",2.80249,NA,NA,"{E2DD86D8-946F-4D0E-AAC8-6060B29BC91C}",NA,NA,"2020-January 2025",20313.6015625,847.719182984413,-122.587578909799,41.6257222365716,3.66347656250002
