"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
8996,1996,"CA","CDF CAL FIRE (State)","MMU","MERCY","00007706",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",23526.43,NA,NA,NA,"00000238",NA,"1990-1999",149060077.082031,66046.9143546151,-120.83569761975,36.8739615948044,NA
9023,1996,"CA","CDF CAL FIRE (State)","LNU","GATES","00004540",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",2985.141,NA,NA,NA,"00000336",NA,"1990-1999",19698464.8515625,20569.2385456344,-122.065763330326,38.3975944716648,NA
9030,1996,"CA","USF U.S. Forest Service","TOI","COLEVILLE",NA,NA,NA,"Unknown/Unidentified","Unknown",NA,2581.458,NA,NA,NA,"00000032",NA,"1990-1999",17121296.8554688,24477.7192852012,-119.528614742473,38.5819557180886,NA
9068,1996,"CA","CDF CAL FIRE (State)","MMU","COTTON","00010391",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",826.2568,NA,NA,NA,"00000351",NA,"1990-1999",5338147.375,10691.617881038,-120.222419531696,37.6151868094226,NA
9076,1996,"CA","CDF CAL FIRE (State)","MMU","CANAL","00013235",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",753.1836,NA,NA,NA,"00000000",NA,"1990-1999",4784875.421875,10804.3759662719,-119.762938193613,36.977087780251,NA
9079,1996,"CA","CDF CAL FIRE (State)","MMU","DAULTON","00008974",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",723.7371,NA,NA,NA,"00000292",NA,"1990-1999",4611453.8515625,14761.5209051229,-119.983369585044,37.0905964090877,NA
9086,1996,"CA","CDF CAL FIRE (State)","LNU","GUENOC","00002556",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",649.287,NA,NA,NA,"00000145",NA,"1990-1999",4325961.6015625,10042.975872645,-122.42974511105,38.7460715388292,NA
9092,1996,"CA","DOD Department of Defense","CRB"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",609.6937,NA,NA,NA,"00000000",NA,"1990-1999",3752801.8671875,7851.96345502821,-120.777407983976,35.7363433631133,NA
9095,1996,"CA","BLM Bureau of Land Management","NOD"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",575.1317,NA,NA,NA,"0000D567",NA,"1990-1999",4007455.4453125,17304.7423121577,-120.050337850255,40.3136217971644,NA
9096,1996,"CA","NPS National Park Service","YNP","ILL",NA,NA,NA,"Unknown/Unidentified","Unknown","Resource Benefit (Wildland Fire Use)",571.3394,"000000000YNP-169",NA,NA,NA,NA,"1990-1999",3696317.16796875,10042.9160926917,-119.489972828141,37.6669046968057,NA
9102,1996,"CA","CDF CAL FIRE (State)","LNU","PORTER CREEK","00000947",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",538.3253,NA,NA,NA,"00000395",NA,"1990-1999",3568393.1015625,7165.1037951092,-122.673354885139,38.5616331375385,NA
9103,1996,"CA","CDF CAL FIRE (State)","MMU","DAULTON","00009745",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",507.2131,NA,NA,NA,"00000327",NA,"1990-1999",3239037.58203125,11502.1401784777,-119.979475692906,37.1756936928435,NA
9123,1996,"CA","DOD Department of Defense","CRB"," ","00000000",NA,NA,"Firefighter Training",NA,"Suppression (Wildfire)",411.792,NA,NA,NA,"00000000",NA,"1990-1999",2536733.84765625,8231.61761101585,-120.733958475764,35.7688977538424,NA
9128,1996,"CA","CDF CAL FIRE (State)","MMU","MCSWAIN","00008390",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",386.2658,NA,NA,NA,"00000261",NA,"1990-1999",2489986.05078125,6667.0263899934,-120.294435808858,37.5317609721527,NA
9134,1996,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",369.6427,NA,NA,NA,"00000000",NA,"1990-1999",2191784.07421875,11506.9763685354,-117.287586724422,34.1916976214289,NA
9139,1996,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",356.3081,NA,NA,NA,"00000000",NA,"1990-1999",2084308.96484375,6221.44703981197,-116.917622641758,33.609187000314,NA
9146,1996,"CA","NPS National Park Service","YNP","KIBBIE",NA,NA,NA,"Lightning","Unknown","Suppression (Wildfire)",292.5965,"20090305",NA,NA,"00000120",NA,"1990-1999",1911877.33203125,9019.05130834911,-119.877180482229,38.0363354250617,NA
9154,1996,"CA","DOD Department of Defense","CRB"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",257.4493,NA,NA,NA,"00000000",NA,"1990-1999",1586306.8984375,5639.92488880641,-120.800627706186,35.7780087231933,NA
9167,1996,"CA","NPS National Park Service","LNP","CRATER WF",NA,NA,NA,"Lightning","Hand-drawn","Suppression (Wildfire)",198.8731,NA,NA,NA,"96-18",NA,"1990-1999",1392830.3671875,8498.90407240519,-121.368085354105,40.4870991026546,NA
9169,1996,"CA","DOD Department of Defense","CRB"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",193.5654,NA,NA,NA,"00000000",NA,"1990-1999",1193132.734375,5122.39296910537,-120.773976864445,35.7933244514349,NA
9181,1996,"CA","BLM Bureau of Land Management","CCD"," ","00000000",NA,NA,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",156.4573,NA,NA,NA,"0000J741",NA,"1990-1999",1040711.89453125,4092.87609099803,-119.606125913721,38.687059509275,NA
9182,1996,"CA","NPS National Park Service","LNP","CRATERPNF",NA,NA,NA,"Lightning","Hand-drawn","Resource Benefit (Wildland Fire Use)",153.3604,NA,NA,NA,"96-08",NA,"1990-1999",1073899.95703125,4081.80779080543,-121.371079398808,40.4815188815667,NA
9185,1996,"CA","BLM Bureau of Land Management","NOD","RAVE","00000000",NA,NA,"Lightning","Unknown","Suppression (Wildfire)",139.6164,NA,NA,NA,"0000U641",NA,"1990-1999",986459.39453125,4466.36681209749,-120.367107837963,40.7830537523332,NA
9196,1996,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",111.2355,NA,NA,NA,"00000000",NA,"1990-1999",660808.0234375,3170.26905893092,-117.537697166018,34.2715877961078,NA
9234,1996,"CA","BLM Bureau of Land Management","CCD"," ","00000000",NA,NA,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",49.07804,NA,NA,NA,"0000J744",NA,"1990-1999",325898.8125,4682.56813341433,-119.511570199125,38.6256021708077,NA
9253,1996,"CA","BLM Bureau of Land Management","NOD","OBSERVA","00000000",NA,NA,"Equipment Use","Unknown","Suppression (Wildfire)",31.99918,NA,NA,NA,"0000U617",NA,"1990-1999",225684.17578125,2078.79894676925,-120.11633765674,40.7228510108069,NA
9255,1996,"CA","NPS National Park Service","YNP","ACKERSON (SPOT)","00000000",NA,NA,"Lightning",NA,"Suppression (Wildfire)",30.95271,NA,NA,NA,"00000120",NA,"1990-1999",201030.7421875,1684.86752655922,-119.794288800279,37.8120234765841,NA
9259,1996,"CA","NPS National Park Service","YNP","TILTILL","00000000",NA,NA,"Miscellaneous",NA,"Suppression (Wildfire)",25.80878,NA,NA,NA,"00000148",NA,"1990-1999",168421.18359375,1859.80904138853,-119.68200976568,37.9885311810724,NA
9277,1996,"CA","NPS National Park Service","YNP","GREY",NA,NA,NA,"Unknown/Unidentified","Unknown","Resource Benefit (Wildland Fire Use)",15.59894,"000000000YNP-145",NA,NA,NA,NA,"1990-1999",100945.5859375,1278.76631938586,-119.457934869642,37.6770047666328,NA
9278,1996,"CA","NPS National Park Service","YNP","LEANING","00000000",NA,NA,"Miscellaneous",NA,"Suppression (Wildfire)",15.27719,NA,NA,NA,"00000112",NA,"1990-1999",98955.94921875,1228.19311030265,-119.647348824601,37.7119694257865,NA
9284,1996,"CA","NPS National Park Service","YNP","RANGER Y","00000000",NA,NA,"Miscellaneous",NA,"Suppression (Wildfire)",12.06448,NA,NA,NA,"00000010",NA,"1990-1999",78219.421875,1479.42550428177,-119.587418386424,37.7470194429116,NA
9290,1996,"CA","NPS National Park Service","YNP","CLARK",NA,NA,NA,"Unknown/Unidentified","Unknown","Resource Benefit (Wildland Fire Use)",10.49762,"000000000YNP-086",NA,NA,NA,NA,"1990-1999",68023.73046875,1415.7444017557,-119.4454004497,37.7266811946045,NA
9294,1996,"CA","NPS National Park Service","YNP","PW5B","00000000",NA,NA,"Miscellaneous",NA,"Suppression (Wildfire)",8.352673,NA,NA,NA,"00000040",NA,"1990-1999",54169.9609375,2890.36842139721,-119.814459573296,37.7579223011861,NA
9295,1996,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",8.168278,NA,NA,NA,"00000000",NA,"1990-1999",48411.21875,1015.07345410172,-117.591676010721,34.1720865498125,NA
9307,1996,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",0.388785,NA,NA,NA,"00000000",NA,"1990-1999",2312.34765625,253.312333122501,-117.434823074247,34.3216994866001,NA
9308,1996,"CA","USF U.S. Forest Service","BDF"," ","00000000",NA,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",0.3809401,NA,NA,NA,"00000000",NA,"1990-1999",2258.921875,255.849013601887,-117.274540007033,34.1944687728822,NA
9289,1996,"CA","USF U.S. Forest Service","BDF","NEW YEAR","00000000",1996-01-01 08:00:00,1996-01-01 08:00:00,"Miscellaneous","Unknown","Suppression (Wildfire)",10.72632,NA,NA,NA,"00000001",NA,"1990-1999",63686.2734375,1127.3812673107,-117.438150879022,34.248426320119,10.271630859375
9138,1996,"CA","CDF CAL FIRE (State)","RRU","IDA","00000498",1996-01-03 08:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",358.7567,NA,NA,NA,"00000021",NA,"1990-1999",2107750.3125,5951.43042234394,-117.320021180368,33.7971398035858,6.55458984375002
9019,1996,"CA","CDF CAL FIRE (State)","MVU","HONEY","00000000",1996-01-10 08:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",3387.617,NA,NA,NA,"000066.0",NA,"1990-1999",19406932.8046875,25375.17979817,-116.807757988191,32.6839838899111,10.2396484375
9288,1996,"CA","USF U.S. Forest Service","BDF","SWARTHOUT","00000000",1996-01-15 08:00:00,1996-01-15 08:00:00,"Arson","Unknown","Suppression (Wildfire)",10.79773,NA,NA,NA,"00000010",NA,"1990-1999",64148.8359375,1187.44862968131,-117.472707505453,34.2739333051858,12.024560546875
9153,1996,"CA","CDF CAL FIRE (State)","MVU","OTAY #19","00000000",1996-04-07 08:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",258.5029,NA,NA,NA,"000067.0",NA,"1990-1999",1477079.953125,6867.61458310499,-116.833249470273,32.5670528419945,16.4056640625
9053,1996,"CA","BLM Bureau of Land Management","BBD","PANOCHE","00000000",1996-04-15 07:00:00,1996-04-16 07:00:00,"Powerline","Unknown","Suppression (Wildfire)",1277.307,NA,NA,NA,"0000D070",NA,"1990-1999",8041624.421875,29442.8000415735,-120.678707249149,36.6284234200455,17.483056640625
9070,1996,"CA","CDF CAL FIRE (State)","MVU","OTAY #28","00002368",1996-04-15 07:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",811.0831,NA,NA,NA,"00000273",NA,"1990-1999",4635476.1953125,8619.71005495475,-116.803991648578,32.5764757758714,15.70595703125
9251,1996,"CA","CCO Contract County","VNC","DENNISON PARK","00000000",1996-04-17 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",33.76981,NA,NA,NA,"00000000",NA,"1990-1999",201396.8984375,1860.60282334128,-119.201924211583,34.4363670195874,11.355859375
9049,1996,"CA","CDF CAL FIRE (State)","MVU","SHEEP","00002593",1996-04-21 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",1376.74,NA,NA,NA,"00000382",NA,"1990-1999",8010730.89453125,17540.1123005889,-116.517863782141,33.3761375630731,8.80483398437502
8999,1996,"CA","BLM Bureau of Land Management","BBD","SKYLINE","00000000",1996-04-27 07:00:00,1996-04-27 07:00:00,"Powerline","Unknown","Suppression (Wildfire)",20567.91,NA,NA,NA,"0000D072",NA,"1990-1999",127436077.421875,59105.2050438854,-120.040429107482,35.9993635347299,21.477685546875
9008,1996,"CA","BLM Bureau of Land Management","BBD","PANOCHE II","00000000",1996-04-27 07:00:00,1996-04-28 07:00:00,"Powerline","Unknown","Suppression (Wildfire)",7931.955,NA,NA,NA,"0000D073",NA,"1990-1999",49880114.3828125,40864.9841441145,-120.662278358045,36.5834466303097,20.241357421875
9081,1996,"CA","CDF CAL FIRE (State)","MVU","OTAY #121","00002781",1996-04-29 07:00:00,NA,"Campfire",NA,"Suppression (Wildfire)",702.8989,NA,NA,NA,"00000412",NA,"1990-1999",4019645.546875,9496.20417733358,-116.842292963245,32.6041748361815,17.507958984375
9151,1996,"CA","CDF CAL FIRE (State)","RRU","UNION","00021565",1996-04-29 07:00:00,NA,"Miscellaneous",NA,"Suppression (Wildfire)",269.4771,NA,NA,NA,"00012457",NA,"1990-1999",1590918.59375,5811.87499415359,-117.515170762789,34.0058831928444,16.622705078125
9190,1996,"CA","CDF CAL FIRE (State)","RRU","FAIRBANKS","00021559",1996-04-29 07:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",126.0707,NA,NA,NA,"00000598",NA,"1990-1999",744223.65234375,3739.32452245691,-117.44266365919,34.0022550703729,16.303857421875
9235,1996,"CA","CDF CAL FIRE (State)","MVU","WITCH","00000000",1996-04-29 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",48.79028,NA,NA,NA,"000071.0",NA,"1990-1999",281920.86328125,2594.6113183953,-116.725168842273,33.0684320703806,15.16689453125
9244,1996,"CA","CDF CAL FIRE (State)","MVU","WEST","00000000",1996-04-29 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",40.44417,NA,NA,NA,"000072.0",NA,"1990-1999",233633.171875,2059.54149591834,-116.822544494813,33.0566269263533,15.15908203125
9211,1996,"CA","CCO Contract County","LAC","HASKELL","00966377",1996-04-30 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",84.79182,NA,NA,NA,"00000003",NA,"1990-1999",506149.82421875,4378.80977360166,-118.505773088501,34.4752903054755,18.47451171875
9022,1996,"CA","BLM Bureau of Land Management","BBD","HWY 41","00000000",1996-05-01 07:00:00,1996-05-01 07:00:00,"Arson","Unknown","Suppression (Wildfire)",3198.414,NA,NA,NA,"0000D075",NA,"1990-1999",19776173.6054688,20587.8799280248,-120.007194187626,35.9173643956885,22.909326171875
9172,1996,"CA","CDF CAL FIRE (State)","RRU","RICHIE","00021973",1996-05-01 07:00:00,NA,"Arson",NA,"Suppression (Wildfire)",182.8864,NA,NA,NA,"00000619",NA,"1990-1999",1079070,4427.61696278956,-117.206937911052,33.9804366476377,19.639794921875
9193,1996,"CA","CCO Contract County","LAC","LIMA","00966502",1996-05-02 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",125.4647,NA,NA,NA,"00000001",NA,"1990-1999",752276.75,4779.93029173835,-118.244153243394,34.6618442158552,18.091943359375
9204,1996,"CA","USF U.S. Forest Service","PNF","CATEYES","00000000",1996-05-02 07:00:00,1996-05-04 07:00:00,"Debris","Unknown","Suppression (Wildfire)",96.29825,NA,NA,NA,"00000008",NA,"1990-1999",670296.703125,3621.27639941779,-120.585905741298,40.2781223422712,10.371240234375
9101,1996,"CA","CDF CAL FIRE (State)","SCU","WESTLEY","00001010",1996-05-03 07:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",539.3416,NA,NA,NA,"00000046",NA,"1990-1999",3481065.8046875,9100.63693261032,-121.325293334432,37.5782786046237,18.248193359375
9117,1996,"CA","BLM Bureau of Land Management","BBD","HWY 33","00000000",1996-05-03 07:00:00,1996-05-03 07:00:00,"Arson","Unknown","Suppression (Wildfire)",431.1924,NA,NA,NA,"0000D078",NA,"1990-1999",2620618.4921875,6978.05081673971,-119.530349376917,35.2216976581548,22.426904296875
9144,1996,"CA","CDF CAL FIRE (State)","RRU","MACK","00022660",1996-05-05 07:00:00,NA,"Equipment Use",NA,"Suppression (Wildfire)",295.2795,NA,NA,NA,"00000646",NA,"1990-1999",1735788.91015625,5900.08416882874,-117.073324878721,33.8214486264385,16.1361328125
9292,1996,"CA","USF U.S. Forest Service","BDF","BADGER","00000000",1996-05-11 07:00:00,1996-05-11 07:00:00,"Miscellaneous","Unknown","Suppression (Wildfire)",9.137157,NA,NA,NA,"00000031",NA,"1990-1999",54185.9375,1028.5496095694,-117.309459379875,34.1975736385408,18.871240234375
9170,1996,"CA","BLM Bureau of Land Management","BBD","WIND GAP","00000000",1996-05-12 07:00:00,1996-05-12 07:00:00,"Powerline","Unknown","Suppression (Wildfire)",193.349,NA,NA,NA,"0000D058",NA,"1990-1999",1169022.25,7336.06366437004,-119.019143305344,35.008542642811,18.60634765625
9061,1996,"CA","CDF CAL FIRE (State)","RRU","PONY","00045316",1996-05-13 07:00:00,NA,"Vehicle",NA,"Suppression (Wildfire)",1034.501,NA,NA,NA,"00001704",NA,"1990-1999",6048079.8984375,10963.2453461034,-116.941543590225,33.5841529475778,17.3626953125
9188,1996,"CA","CCO Contract County","LAC","BOUQUET","00967130",1996-05-13 07:00:00,NA,"Unknown/Unidentified",NA,"Suppression (Wildfire)",136.5468,NA,NA,NA,"00000009",NA,"1990-1999",817290.02734375,6193.12600629034,-118.330931391755,34.5884260369024,18.703271484375
9301,1996,"CA","USF U.S. Forest Service","BDF","HWY 18","00000000",1996-05-13 07:00:00,1996-05-13 07:00:00,"Arson","Unknown","Suppression (Wildfire)",4.332297,NA,NA,NA,"00000037",NA,"1990-1999",25690.39453125,725.856614944591,-117.280593676201,34.195330145921,18.41591796875
9077,1996,"CA","CDF CAL FIRE (State)","RRU","LAKE","00023523",1996-05-14 07:00:00,NA,"Debris",NA,"Suppression (Wildfire)",748.215,NA,NA,NA,"00000711",NA,"1990-1999",4405745.98046875,10069.2612486122,-117.146777018889,33.8938320175247,17.811181640625
9147,1996,"CA","CDF CAL FIRE (State)","RRU","LAKE - RX AREA","00023523",1996-05-14 07:00:00,NA,"Debris",NA,"Suppression (Wildfire)",292.2357,NA,NA,NA,"00000711",NA,"1990-1999",1720393.59375,5567.18442909864,-117.147997289103,33.8840635700156,17.85
