"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
3909,2015,"CA","NPS National Park Service","KNP","HOTEL","0101",NA,NA,"Lightning","GPS Ground","Suppression (Wildfire)",29.4124,"not in the original 2013 update",NA,NA,"0101",NA,"2010-2019",186015.5625,2296.81271042105,-118.669077498546,36.804134542155,NA
4028,2015,"CA","NPS National Park Service","SMP","DEERVALE",NA,NA,NA,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.6028686,"Moderate weather, fire slow moving, easily contained",NA,NA,NA,NA,"2010-2019",3570.23828125,255.103003106459,-118.454229686955,34.1385468694646,NA
4036,2015,"CA","NPS National Park Service","SMP","TOPANGA",NA,NA,NA,"Powerline","Hand-drawn","Suppression (Wildfire)",0.2516483,"Down powerline wire caused. Perim is 0.25ac circle. Size probably overestimated.",NA,NA,NA,NA,"2010-2019",1496.21048092842,137.120149575689,-118.591437011091,34.1210056035811,NA
4037,2015,"CA","NPS National Park Service","SMP","OAKMONT",NA,NA,NA,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.2516389,"Cause undet, presumed human behind house. Huge suppression response",NA,NA,NA,NA,"2010-2019",1494.48823368549,137.041209212147,-118.493265639582,34.0690879972651,NA
4052,2015,"CA","NPS National Park Service","SMP","ROADRUNNER",NA,NA,NA,"Unknown/Unidentified","Hand-drawn","Suppression (Wildfire)",0.02317176,"Red flag day, Santa Ana winds",NA,NA,NA,NA,"2010-2019",137.44140625,46.983296164132,-118.922452471319,34.2055262527814,NA
3888,2015,"CA","USF U.S. Forest Service","ENF","TANNER",NA,2015-01-24 08:00:00,2015-03-01 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",44.545,"No perimeter in this location in GeoMAC. Inci Number Unknown",NA,NA,"00000003",NA,"2010-2019",298988.77734375,4238.07084710359,-120.588776242686,39.0108331217098,5.41469726562502
3898,2015,"CA","USF U.S. Forest Service","ENF","MCOULLOH",NA,2015-01-24 08:00:00,2015-03-01 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",35.28005,"No perimeter in this location in GeoMAC. Inci Number Unknown",NA,NA,"00000002",NA,"2010-2019",236522.1171875,3365.96332146757,-120.62938482542,38.9686699343742,6.45815429687502
3803,2015,"CA","USF U.S. Forest Service","INF","VAN DYKE","000107",2015-02-06 08:00:00,2015-02-13 08:00:00,"Unknown/Unidentified","Mixed Methods","Suppression (Wildfire)",512.4335,"initially called Point Ranch",NA,NA,"",NA,"2010-2019",3365602.55859375,21658.7467808802,-119.227412388704,38.2256547027968,1.76235351562502
3948,2015,"CA","USF U.S. Forest Service","PNF","SPRING GARDEN",NA,2015-02-06 08:00:00,2015-02-06 08:00:00,"Debris","Hand-drawn","Suppression (Wildfire)",15.84018,"No perimeter in this location in GeoMAC. Inci Number Unknown",NA,"{EC301BBB-6AEC-4514-9796-FB070125504E}","00000004",NA,"2010-2019",109151.4453125,1642.19387208278,-120.749773123665,39.9324171235018,7.30922851562502
3766,2015,"CA","CDF CAL FIRE (State)","BDU","ROUND","001662",2015-02-07 08:00:00,2015-02-09 08:00:00,"Miscellaneous","GPS Air","Suppression (Wildfire)",6537.519,NA,NA,"{0EFA3D39-E92F-4401-BF18-1254D06CB7C6}",NA,NA,"2010-2019",42097390.0625,36854.3661173144,-118.632809054306,37.4911571353666,3.81020507812502
4050,2015,"CA","CCO Contract County","VNC","RED","059003",2015-02-09 08:00:00,2015-02-09 08:00:00,"Vehicle","GPS Ground","Suppression (Wildfire)",0.05534946,NA,NA,NA,"",NA,"2010-2019",329.68359375,71.8482024150776,-119.362327316238,34.3848118012702,15.297265625
3928,2015,"CA","USF U.S. Forest Service","ENF","MEADOW",NA,2015-02-22 08:00:00,2015-07-15 07:00:00,"Debris","GPS Ground","Suppression (Wildfire)",22.062,"No perimeter in this location in GeoMAC. Inci Number Unknown",NA,NA,"00000005",NA,"2010-2019",147934.2421875,1885.8397092192,-120.371952910077,38.9753500364082,3.69179687500002
3952,2015,"CA","CDF CAL FIRE (State)","SHU","PONDEROSA","001696",2015-02-23 08:00:00,2015-02-23 08:00:00,"Debris","Hand-drawn","Suppression (Wildfire)",15.15671,NA,NA,NA,NA,NA,"2010-2019",106560.51171875,1350.60874011826,-121.86153738313,40.6167564337116,4.62221679687502
3827,2015,"CA","USF U.S. Forest Service","SHF","STEPHENS",NA,2015-02-24 08:00:00,2015-03-03 08:00:00,"Debris","GPS Ground","Suppression (Wildfire)",209.6283,"No perimeter in this location in GeoMAC. Inci Number Unknown",NA,NA,"00000004",NA,"2010-2019",1512863.08984375,7864.48282137886,-121.8572146159,41.48375582367,-2.32114257812498
