"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length","Lon","Lat","TEMPERATURE_2M_ALARM_DATE"
2120,2019,"CA","CDF CAL FIRE (State)","FKU","YORK","00005720",NA,NA,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",160.9124,"Started in Kern county",NA,"",NA,NA,"2010-2019",991829.921875,6794.07942350563,-120.103613531039,35.7921179542745,NA
2165,2019,"CA","USF U.S. Forest Service","HTF","TAMARACK","00030272",NA,NA,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",67.21748,"chanley_nifc;from EGP REST, in July",NA,"",NA,NA,"2010-2019",444603.4921875,3070.19085492208,-119.609856666054,38.483327781342,NA
2167,2019,"CA","NPS National Park Service","MNP","STAR","00013598",NA,NA,"Unknown/Unidentified","Unknown","Suppression (Wildfire)",66.58718,NA,NA,"{9C57E040-EE4C-419E-9739-82A5E9308D4A}",NA,NA,"2010-2019",405174.078125,4777.04267187375,-115.492785843477,35.2705267307828,NA
2290,2019,"CA","USF U.S. Forest Service","TNF","BORDER","00030785",NA,NA,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",11.51428,"from EGP REST Service",NA,"",NA,NA,"2010-2019",78801.98828125,1411.71145657626,-120.03579705816,39.6956043632189,NA
2325,2019,"CA","USF U.S. Forest Service","INF","KELTY","00001465",NA,NA,"Unknown/Unidentified","Mixed Methods","Suppression (Wildfire)",4.613461,"Event Standard Perims",NA,"{7C161A97-642F-4AFE-9180-08DB35BC2DCB}",NA,NA,"2010-2019",29924.15625,950.652856954324,-118.671622342827,37.763217610574,NA
2210,2019,"CA","BLM Bureau of Land Management","CDD","DUNHAM","00004479",2019-03-13 07:00:00,2019-03-16 07:00:00,"Unknown/Unidentified","GPS Ground","Suppression (Wildfire)",30.28639,NA,NA,"{E9C28D4E-1D30-46AE-B38F-26FC1C50D2F2}",NA,NA,"2010-2019",174945.3046875,3697.004187006,-115.339076122563,33.0542242170814,14.439111328125
2233,2019,"CA","USF U.S. Forest Service","MDF","GOOSE","00000059",2019-03-14 07:00:00,2019-04-01 07:00:00,"Lightning","Hand-drawn","Suppression (Wildfire)",22.74746,NA,NA,"{35437580-CFC6-4C7D-B8DE-4B1FBC6F7E6A}",NA,NA,"2010-2019",166751.31640625,1752.41485892878,-120.318882644033,41.9893226405819,-5.58994140624998
2078,2019,"CA","CDF CAL FIRE (State)","RRU","LINCOLN","00034071",2019-03-15 07:00:00,2019-03-20 07:00:00,"Arson","Hand-drawn","Suppression (Wildfire)",564.2154,NA,NA,"{09A04988-ECBF-4567-86DA-284F62F5B950}",NA,NA,"2010-2019",3294942.83203125,9040.1611246544,-116.072070741331,33.5349725181061,12.39638671875
2341,2019,"CA","CDF CAL FIRE (State)","SLU","COTTONWOOD","00005088",2019-04-18 07:00:00,2019-04-18 07:00:00,"Vehicle","Hand-drawn","Suppression (Wildfire)",1.908545,"No structure damamge",NA,"",NA,NA,"2010-2019",11759.8359375,468.931915563562,-120.225857429267,35.7783666739766,15.699365234375
2190,2019,"CA","CDF CAL FIRE (State)","FKU","PANOCHE","00005298",2019-04-20 07:00:00,2019-04-20 07:00:00,"Miscellaneous","GPS Ground","Suppression (Wildfire)",44.81123,NA,NA,"",NA,NA,"2010-2019",282817.66796875,2913.85727021283,-120.806972382418,36.7240623265289,16.54775390625
